Source;Target;Weight;Type
499;712;3;Undirected
499;810;10;Undirected
499;974;10;Undirected
499;1029;2;Undirected
500;677;5;Undirected
500;723;5;Undirected
500;738;5;Undirected
500;794;5;Undirected
500;886;6;Undirected
500;954;5;Undirected
500;992;1;Undirected
500;1003;4;Undirected
500;1177;5;Undirected
501;726;5;Undirected
501;988;1;Undirected
501;1071;5;Undirected
501;1118;5;Undirected
501;1280;5;Undirected
502;596;5;Undirected
502;620;5;Undirected
502;648;5;Undirected
502;764;5;Undirected
502;843;5;Undirected
502;1070;4;Undirected
502;1074;5;Undirected
502;1173;5;Undirected
503;637;1;Undirected
503;1166;5;Undirected
503;1206;1;Undirected
504;567;5;Undirected
504;941;5;Undirected
504;1019;5;Undirected
504;1059;3;Undirected
504;1079;5;Undirected
505;540;5;Undirected
505;561;5;Undirected
505;567;5;Undirected
505;569;3;Undirected
505;574;2;Undirected
505;626;2;Undirected
505;639;2;Undirected
505;649;1;Undirected
505;715;4;Undirected
505;718;5;Undirected
505;724;2;Undirected
505;806;3;Undirected
505;870;5;Undirected
505;874;2;Undirected
505;938;4;Undirected
505;945;4;Undirected
505;959;1;Undirected
505;990;9;Undirected
505;993;4;Undirected
505;1006;5;Undirected
505;1022;3;Undirected
505;1030;4;Undirected
505;1036;2;Undirected
505;1048;1;Undirected
505;1051;1;Undirected
505;1059;7;Undirected
505;1070;6;Undirected
505;1111;2;Undirected
505;1132;3;Undirected
505;1143;1;Undirected
505;1160;4;Undirected
505;1186;5;Undirected
505;1268;2;Undirected
505;1282;5;Undirected
505;1285;1;Undirected
505;1292;4;Undirected
506;623;5;Undirected
506;809;5;Undirected
506;861;5;Undirected
506;926;5;Undirected
506;942;5;Undirected
506;1168;5;Undirected
507;703;5;Undirected
507;1237;5;Undirected
508;631;13;Undirected
508;741;1;Undirected
508;750;17;Undirected
508;774;2;Undirected
508;785;10;Undirected
508;819;14;Undirected
508;825;10;Undirected
508;843;10;Undirected
508;891;14;Undirected
508;902;14;Undirected
508;958;5;Undirected
508;1007;15;Undirected
508;1026;14;Undirected
508;1058;12;Undirected
508;1081;16;Undirected
508;1088;16;Undirected
508;1252;1;Undirected
508;1267;16;Undirected
508;1272;16;Undirected
509;576;5;Undirected
509;613;5;Undirected
509;657;5;Undirected
509;861;5;Undirected
509;991;5;Undirected
509;1002;5;Undirected
509;1049;5;Undirected
509;1273;5;Undirected
511;564;11;Undirected
511;671;1;Undirected
511;724;7;Undirected
511;781;6;Undirected
511;847;5;Undirected
511;1180;7;Undirected
513;556;4;Undirected
513;562;9;Undirected
513;629;13;Undirected
513;640;6;Undirected
513;643;2;Undirected
513;674;7;Undirected
513;684;9;Undirected
513;703;13;Undirected
513;704;8;Undirected
513;713;7;Undirected
513;731;7;Undirected
513;738;4;Undirected
513;850;4;Undirected
513;857;16;Undirected
513;866;7;Undirected
513;867;9;Undirected
513;896;7;Undirected
513;897;7;Undirected
513;898;7;Undirected
513;912;6;Undirected
513;917;9;Undirected
513;963;6;Undirected
513;975;2;Undirected
513;994;2;Undirected
513;998;2;Undirected
513;1029;6;Undirected
513;1031;16;Undirected
513;1034;2;Undirected
513;1071;13;Undirected
513;1092;6;Undirected
513;1095;2;Undirected
513;1110;12;Undirected
513;1116;7;Undirected
513;1137;7;Undirected
513;1138;7;Undirected
513;1148;1;Undirected
513;1157;7;Undirected
513;1176;4;Undirected
513;1231;2;Undirected
513;1237;7;Undirected
513;1262;2;Undirected
514;553;5;Undirected
514;629;5;Undirected
514;1291;1;Undirected
515;597;2;Undirected
515;598;5;Undirected
515;690;5;Undirected
515;713;5;Undirected
515;725;5;Undirected
515;750;1;Undirected
515;756;1;Undirected
515;767;1;Undirected
515;773;2;Undirected
515;822;2;Undirected
515;869;4;Undirected
515;977;1;Undirected
515;1036;5;Undirected
515;1223;5;Undirected
515;1261;5;Undirected
516;610;2;Undirected
516;626;10;Undirected
516;660;10;Undirected
516;785;7;Undirected
516;786;1;Undirected
516;812;1;Undirected
516;978;1;Undirected
516;1019;1;Undirected
516;1040;10;Undirected
516;1055;2;Undirected
516;1070;2;Undirected
516;1152;1;Undirected
516;1153;1;Undirected
516;1205;2;Undirected
516;1236;2;Undirected
516;1239;1;Undirected
516;1257;10;Undirected
516;1297;5;Undirected
517;964;20;Undirected
517;1120;5;Undirected
517;1194;10;Undirected
518;532;5;Undirected
518;535;1;Undirected
518;558;3;Undirected
518;559;1;Undirected
518;561;5;Undirected
518;573;5;Undirected
518;579;5;Undirected
518;598;5;Undirected
518;610;5;Undirected
518;622;5;Undirected
518;626;8;Undirected
518;641;5;Undirected
518;643;3;Undirected
518;666;2;Undirected
518;677;2;Undirected
518;679;5;Undirected
518;682;1;Undirected
518;683;5;Undirected
518;690;2;Undirected
518;693;5;Undirected
518;694;4;Undirected
518;702;5;Undirected
518;704;4;Undirected
518;709;5;Undirected
518;712;1;Undirected
518;723;3;Undirected
518;727;5;Undirected
518;752;5;Undirected
518;776;2;Undirected
518;777;3;Undirected
518;783;4;Undirected
518;784;1;Undirected
518;788;4;Undirected
518;790;5;Undirected
518;799;1;Undirected
518;803;1;Undirected
518;813;5;Undirected
518;830;5;Undirected
518;838;5;Undirected
518;846;4;Undirected
518;858;5;Undirected
518;863;5;Undirected
518;869;1;Undirected
518;870;1;Undirected
518;873;5;Undirected
518;880;5;Undirected
518;885;5;Undirected
518;902;4;Undirected
518;903;1;Undirected
518;915;5;Undirected
518;923;4;Undirected
518;935;5;Undirected
518;936;5;Undirected
518;945;5;Undirected
518;946;1;Undirected
518;952;1;Undirected
518;954;3;Undirected
518;957;5;Undirected
518;970;1;Undirected
518;976;6;Undirected
518;977;4;Undirected
518;986;5;Undirected
518;988;5;Undirected
518;998;10;Undirected
518;1003;4;Undirected
518;1015;5;Undirected
518;1027;3;Undirected
518;1028;3;Undirected
518;1030;6;Undirected
518;1040;1;Undirected
518;1051;1;Undirected
518;1077;1;Undirected
518;1117;1;Undirected
518;1132;1;Undirected
518;1160;4;Undirected
518;1161;5;Undirected
518;1173;10;Undirected
518;1177;8;Undirected
518;1189;1;Undirected
518;1192;7;Undirected
518;1193;5;Undirected
518;1199;5;Undirected
518;1211;5;Undirected
518;1219;1;Undirected
518;1220;3;Undirected
518;1225;1;Undirected
518;1240;5;Undirected
518;1245;5;Undirected
518;1246;4;Undirected
518;1258;3;Undirected
518;1264;5;Undirected
518;1285;2;Undirected
518;1295;1;Undirected
519;833;5;Undirected
519;1055;5;Undirected
519;1124;1;Undirected
519;1125;1;Undirected
520;532;1;Undirected
520;639;5;Undirected
520;660;7;Undirected
520;723;9;Undirected
520;944;5;Undirected
520;993;9;Undirected
520;1169;9;Undirected
521;549;5;Undirected
521;599;5;Undirected
521;652;5;Undirected
521;856;5;Undirected
521;962;5;Undirected
521;966;5;Undirected
521;1082;5;Undirected
521;1194;5;Undirected
521;1242;5;Undirected
521;1272;5;Undirected
522;590;5;Undirected
522;595;5;Undirected
522;724;5;Undirected
522;1191;4;Undirected
522;1240;5;Undirected
523;530;5;Undirected
523;539;2;Undirected
523;572;1;Undirected
523;618;1;Undirected
523;690;10;Undirected
523;708;5;Undirected
523;762;10;Undirected
523;768;5;Undirected
523;800;2;Undirected
523;819;4;Undirected
523;855;5;Undirected
523;915;5;Undirected
523;978;5;Undirected
523;993;2;Undirected
523;1099;5;Undirected
523;1152;5;Undirected
523;1162;1;Undirected
523;1182;1;Undirected
523;1197;5;Undirected
523;1216;1;Undirected
523;1258;5;Undirected
524;570;10;Undirected
524;584;12;Undirected
524;670;10;Undirected
524;746;10;Undirected
524;916;10;Undirected
524;934;10;Undirected
524;1078;7;Undirected
524;1089;4;Undirected
524;1115;10;Undirected
524;1212;1;Undirected
525;562;1;Undirected
525;617;5;Undirected
525;669;5;Undirected
525;694;5;Undirected
525;712;5;Undirected
525;731;4;Undirected
525;757;1;Undirected
525;760;5;Undirected
525;778;5;Undirected
525;838;1;Undirected
525;844;4;Undirected
525;896;1;Undirected
525;1005;1;Undirected
525;1032;5;Undirected
525;1083;5;Undirected
525;1105;1;Undirected
525;1170;1;Undirected
525;1225;4;Undirected
526;546;5;Undirected
526;582;1;Undirected
526;627;1;Undirected
526;643;5;Undirected
526;731;5;Undirected
526;814;1;Undirected
526;853;1;Undirected
526;998;10;Undirected
526;1017;5;Undirected
526;1057;9;Undirected
526;1070;3;Undirected
526;1103;5;Undirected
526;1165;5;Undirected
526;1175;1;Undirected
526;1196;1;Undirected
526;1219;1;Undirected
527;574;2;Undirected
527;623;12;Undirected
527;642;2;Undirected
527;656;13;Undirected
527;668;13;Undirected
527;728;13;Undirected
527;764;4;Undirected
527;938;13;Undirected
527;940;2;Undirected
527;1001;13;Undirected
527;1149;12;Undirected
527;1151;18;Undirected
527;1183;2;Undirected
527;1191;13;Undirected
527;1196;2;Undirected
527;1269;2;Undirected
528;628;6;Undirected
528;1005;6;Undirected
529;536;5;Undirected
529;965;3;Undirected
529;1046;7;Undirected
529;1177;3;Undirected
529;1178;5;Undirected
530;598;5;Undirected
530;652;2;Undirected
530;690;5;Undirected
530;708;1;Undirected
530;735;1;Undirected
530;785;5;Undirected
530;962;2;Undirected
530;975;5;Undirected
530;978;5;Undirected
530;1126;1;Undirected
530;1285;5;Undirected
531;534;2;Undirected
531;580;2;Undirected
531;582;1;Undirected
531;618;3;Undirected
531;648;4;Undirected
531;661;2;Undirected
531;674;4;Undirected
531;721;2;Undirected
531;731;4;Undirected
531;743;2;Undirected
531;793;3;Undirected
531;808;2;Undirected
531;829;2;Undirected
531;849;8;Undirected
531;897;5;Undirected
531;922;6;Undirected
531;955;3;Undirected
531;1043;8;Undirected
531;1132;4;Undirected
531;1290;2;Undirected
532;622;15;Undirected
532;912;15;Undirected
532;927;3;Undirected
532;945;5;Undirected
532;976;13;Undirected
532;1245;10;Undirected
533;552;1;Undirected
533;586;1;Undirected
533;655;2;Undirected
533;672;5;Undirected
533;870;5;Undirected
533;874;4;Undirected
533;912;5;Undirected
533;966;2;Undirected
533;990;4;Undirected
533;1030;5;Undirected
533;1059;5;Undirected
533;1062;5;Undirected
533;1076;2;Undirected
533;1129;5;Undirected
533;1142;5;Undirected
533;1188;5;Undirected
533;1193;1;Undirected
533;1280;5;Undirected
533;1292;5;Undirected
534;580;19;Undirected
534;588;15;Undirected
534;598;15;Undirected
534;607;24;Undirected
534;618;17;Undirected
534;659;18;Undirected
534;661;12;Undirected
534;738;15;Undirected
534;743;21;Undirected
534;793;6;Undirected
534;842;24;Undirected
534;872;24;Undirected
534;923;21;Undirected
534;1052;21;Undirected
534;1217;16;Undirected
534;1255;15;Undirected
534;1290;6;Undirected
535;561;10;Undirected
535;915;15;Undirected
535;1015;10;Undirected
535;1028;2;Undirected
535;1173;10;Undirected
535;1240;18;Undirected
536;679;5;Undirected
536;965;5;Undirected
536;1046;10;Undirected
536;1114;5;Undirected
536;1178;5;Undirected
537;692;5;Undirected
537;737;1;Undirected
537;748;1;Undirected
537;804;6;Undirected
537;857;1;Undirected
537;879;5;Undirected
537;953;3;Undirected
537;1015;5;Undirected
537;1044;5;Undirected
537;1062;5;Undirected
537;1155;4;Undirected
537;1201;1;Undirected
538;545;3;Undirected
538;555;5;Undirected
538;585;9;Undirected
538;586;5;Undirected
538;621;5;Undirected
538;633;2;Undirected
538;639;5;Undirected
538;641;1;Undirected
538;653;1;Undirected
538;668;1;Undirected
538;708;5;Undirected
538;711;1;Undirected
538;738;5;Undirected
538;755;5;Undirected
538;778;4;Undirected
538;882;10;Undirected
538;947;3;Undirected
538;1009;2;Undirected
538;1034;5;Undirected
538;1053;7;Undirected
538;1065;4;Undirected
538;1107;2;Undirected
538;1135;8;Undirected
538;1151;1;Undirected
538;1179;5;Undirected
538;1191;5;Undirected
538;1195;2;Undirected
538;1226;7;Undirected
538;1234;3;Undirected
538;1274;8;Undirected
539;708;10;Undirected
539;768;10;Undirected
539;915;10;Undirected
539;1197;10;Undirected
539;1258;10;Undirected
540;618;1;Undirected
540;718;5;Undirected
540;904;1;Undirected
540;929;1;Undirected
540;948;1;Undirected
540;1006;10;Undirected
540;1108;2;Undirected
540;1164;1;Undirected
540;1186;5;Undirected
540;1209;5;Undirected
540;1229;1;Undirected
540;1271;1;Undirected
540;1282;5;Undirected
541;715;3;Undirected
541;725;18;Undirected
541;782;16;Undirected
541;797;18;Undirected
541;870;15;Undirected
541;950;16;Undirected
541;993;18;Undirected
541;1020;18;Undirected
541;1070;3;Undirected
541;1074;3;Undirected
541;1130;17;Undirected
541;1144;2;Undirected
541;1161;3;Undirected
542;638;5;Undirected
542;678;4;Undirected
542;745;5;Undirected
542;835;2;Undirected
542;875;5;Undirected
542;893;2;Undirected
542;914;5;Undirected
542;919;5;Undirected
542;1075;5;Undirected
542;1080;2;Undirected
542;1256;5;Undirected
543;555;7;Undirected
543;581;5;Undirected
543;589;2;Undirected
543;606;5;Undirected
543;610;5;Undirected
543;617;1;Undirected
543;626;5;Undirected
543;630;4;Undirected
543;631;5;Undirected
543;639;10;Undirected
543;648;2;Undirected
543;650;3;Undirected
543;698;3;Undirected
543;715;5;Undirected
543;733;4;Undirected
543;740;1;Undirected
543;748;3;Undirected
543;753;5;Undirected
543;767;5;Undirected
543;771;10;Undirected
543;788;4;Undirected
543;810;5;Undirected
543;815;4;Undirected
543;819;5;Undirected
543;838;2;Undirected
543;841;2;Undirected
543;842;3;Undirected
543;843;3;Undirected
543;920;1;Undirected
543;963;4;Undirected
543;976;5;Undirected
543;1025;2;Undirected
543;1050;5;Undirected
543;1062;7;Undirected
543;1070;2;Undirected
543;1074;1;Undirected
543;1092;5;Undirected
543;1099;2;Undirected
543;1134;5;Undirected
543;1139;4;Undirected
543;1160;3;Undirected
543;1174;4;Undirected
543;1176;5;Undirected
543;1191;5;Undirected
543;1201;4;Undirected
543;1217;1;Undirected
543;1223;5;Undirected
543;1251;4;Undirected
543;1272;4;Undirected
543;1285;3;Undirected
544;615;2;Undirected
544;659;2;Undirected
544;699;1;Undirected
544;717;5;Undirected
544;790;1;Undirected
544;1062;2;Undirected
544;1140;2;Undirected
544;1288;2;Undirected
545;585;3;Undirected
545;655;5;Undirected
545;664;5;Undirected
545;720;5;Undirected
545;729;5;Undirected
545;882;3;Undirected
545;1000;5;Undirected
545;1008;5;Undirected
545;1053;3;Undirected
545;1065;3;Undirected
545;1128;5;Undirected
545;1135;3;Undirected
545;1215;5;Undirected
545;1223;5;Undirected
545;1226;3;Undirected
546;1017;5;Undirected
547;644;5;Undirected
547;877;5;Undirected
547;900;5;Undirected
548;574;3;Undirected
548;577;9;Undirected
548;642;2;Undirected
548;671;10;Undirected
548;707;10;Undirected
548;778;14;Undirected
548;814;14;Undirected
548;834;14;Undirected
548;905;14;Undirected
548;946;14;Undirected
548;970;14;Undirected
548;1051;3;Undirected
548;1106;10;Undirected
548;1109;10;Undirected
548;1119;10;Undirected
548;1173;14;Undirected
548;1192;5;Undirected
548;1196;14;Undirected
548;1252;10;Undirected
548;1269;4;Undirected
548;1292;14;Undirected
549;599;5;Undirected
549;652;5;Undirected
549;856;5;Undirected
549;962;5;Undirected
549;966;5;Undirected
549;1082;5;Undirected
549;1194;5;Undirected
549;1242;5;Undirected
550;634;5;Undirected
550;647;5;Undirected
550;731;5;Undirected
550;814;3;Undirected
550;869;5;Undirected
550;931;5;Undirected
550;984;5;Undirected
550;1033;5;Undirected
550;1094;5;Undirected
550;1105;5;Undirected
550;1203;5;Undirected
550;1220;5;Undirected
551;625;5;Undirected
551;774;5;Undirected
551;1140;5;Undirected
552;579;1;Undirected
552;586;1;Undirected
552;635;1;Undirected
552;693;1;Undirected
552;727;1;Undirected
552;778;1;Undirected
552;783;1;Undirected
552;792;1;Undirected
552;793;5;Undirected
552;846;4;Undirected
552;859;1;Undirected
552;911;1;Undirected
552;920;1;Undirected
552;952;1;Undirected
552;981;1;Undirected
552;1028;1;Undirected
552;1055;1;Undirected
552;1079;1;Undirected
552;1093;1;Undirected
552;1138;10;Undirected
552;1139;1;Undirected
552;1193;1;Undirected
552;1194;1;Undirected
552;1198;5;Undirected
552;1199;1;Undirected
552;1211;1;Undirected
552;1259;1;Undirected
552;1280;1;Undirected
552;1297;5;Undirected
553;585;5;Undirected
553;695;5;Undirected
553;708;5;Undirected
553;731;5;Undirected
553;797;5;Undirected
553;928;7;Undirected
553;938;5;Undirected
553;944;5;Undirected
553;1037;5;Undirected
553;1196;5;Undirected
553;1204;5;Undirected
554;582;1;Undirected
554;643;5;Undirected
554;701;5;Undirected
554;736;5;Undirected
554;827;5;Undirected
554;864;3;Undirected
554;1097;5;Undirected
554;1104;3;Undirected
554;1125;3;Undirected
555;568;1;Undirected
555;569;1;Undirected
555;581;5;Undirected
555;585;4;Undirected
555;623;5;Undirected
555;625;1;Undirected
555;630;12;Undirected
555;631;5;Undirected
555;639;5;Undirected
555;650;12;Undirected
555;662;1;Undirected
555;698;10;Undirected
555;708;5;Undirected
555;715;5;Undirected
555;740;12;Undirected
555;742;1;Undirected
555;748;6;Undirected
555;778;4;Undirected
555;788;13;Undirected
555;810;5;Undirected
555;815;12;Undirected
555;841;9;Undirected
555;882;5;Undirected
555;890;1;Undirected
555;920;1;Undirected
555;1025;8;Undirected
555;1034;5;Undirected
555;1053;4;Undirected
555;1062;7;Undirected
555;1099;2;Undirected
555;1122;1;Undirected
555;1134;5;Undirected
555;1139;12;Undirected
555;1167;1;Undirected
555;1174;5;Undirected
555;1191;5;Undirected
555;1201;13;Undirected
555;1219;1;Undirected
